==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 8306117
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  ---------------------------------------------------------------------------------------
  igvnd_wMK   IteratedGreedyVNDJobSolver  100              1             1               
  igvnd_wDLY  IteratedGreedyVNDJobSolver  1                100           1               
  igvnd_wMOV  IteratedGreedyVNDJobSolver  1                1             100             
==================================================================


==================================================================
  HEURISTIC vs MILP  —  relative gap per instance type
  gap = (MILP_obj - heuristic_obj) / MILP_obj
  gap > 0  =>  heuristic BETTER (lower objective);  < 0  => worse
  heuristic: igvnd_wMK / igvnd_wDLY / igvnd_wMOV   (MILP rows from cache)
==================================================================
  -- Relative objective gap, by weight profile --
  [wMK  (100/1/1  makespan-priority)]
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMOV  heuristic_     1635.00     222.50    1412.50     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMK   heuristic_     6293.50      62.50      43.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wDLY  heuristic_     4025.50      67.50      39.50     8         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMOV  heuristic_      110.00      67.50      42.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMK   heuristic_    12550.00     119.50     588.00    12         -      60.0
  scn_two_rows_medium_P5_R20_seed7   igvnd_wDLY  heuristic_    51390.50     124.50     512.50    16         -      60.1
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMOV  heuristic_      634.50     120.50     514.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMK   heuristic_    24123.00     222.50    1837.00    36         -      60.1
  scn_two_rows_medium_P5_R30_seed7   igvnd_wDLY  heuristic_   169390.50     240.50    1691.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMOV  heuristic_     1988.00     231.50    1756.50     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMK   heuristic_     6346.00      62.50      94.00     2         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wDLY  heuristic_     9025.50      67.50      89.50     8         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMOV  heuristic_      158.00      62.50      95.50     0         -      60.1
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMK   heuristic_    12785.50     120.50     723.50    12         -      60.0
  scn_two_rows_tight_P5_R20_seed7    igvnd_wDLY  heuristic_    64438.50     130.50     643.00     8         -      60.1
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMOV  heuristic_      781.00     131.50     649.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMK   heuristic_    23727.00     216.50    2057.00    20         -      60.3
  scn_two_rows_tight_P5_R30_seed7    igvnd_wDLY  heuristic_   199879.50     229.50    1996.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMOV  heuristic_     2202.00     227.50    1974.50     0         -      60.3
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMK   heuristic_     6611.00      65.50      47.00    14         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wDLY  heuristic_      976.00      66.00       9.00    10         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMOV  heuristic_      110.00      70.00      40.00     0         -      60.0
  scn_chain_loose_P5_R20_seed8       igvnd_wMK   heuristic_    13817.00     132.50     519.00    48         -      60.1
  scn_chain_loose_P5_R20_seed8       igvnd_wDLY  heuristic_    50538.00     146.00     503.50    42         -      60.0
  scn_chain_loose_P5_R20_seed8       igvnd_wMOV  heuristic_      835.00     150.00     685.00     0         -      60.1
  scn_chain_loose_P5_R30_seed8       igvnd_wMK   heuristic_    24971.50     233.50    1543.50    78         -      60.1
  scn_chain_loose_P5_R30_seed8       igvnd_wDLY  heuristic_   154550.00     244.00    1542.50    56         -      60.2
  scn_chain_loose_P5_R30_seed8       igvnd_wMOV  heuristic_     2259.00     253.00    2006.00     0         -      60.1
  scn_chain_loose_P5_R5_seed8        igvnd_wMK   heuristic_     2902.00      29.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed8        igvnd_wDLY  heuristic_       31.00      29.00       0.00     2         -      60.0
  scn_chain_loose_P5_R5_seed8        igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wMK   heuristic_     6643.00      65.50      77.00    16         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wDLY  heuristic_     7176.00      66.00      71.00    10         -      60.0
  scn_chain_medium_P5_R10_seed8      igvnd_wMOV  heuristic_      175.00      70.00     105.00     0         -      60.0
  scn_chain_medium_P5_R20_seed8      igvnd_wMK   heuristic_    14103.50     133.00     749.50    54         -      60.0
  scn_chain_medium_P5_R20_seed8      igvnd_wDLY  heuristic_    66624.50     136.50     664.50    38         -      60.2
  scn_chain_medium_P5_R20_seed8      igvnd_wMOV  heuristic_     1027.00     150.00     877.00     0         -      60.0
  scn_chain_medium_P5_R30_seed8      igvnd_wMK   heuristic_    25447.50     233.00    2081.50    66         -      60.1
  scn_chain_medium_P5_R30_seed8      igvnd_wDLY  heuristic_   183597.00     243.00    1833.00    54         -      60.2
  scn_chain_medium_P5_R30_seed8      igvnd_wMOV  heuristic_     2639.00     253.00    2386.00     0         -      60.2
  scn_chain_medium_P5_R5_seed8       igvnd_wMK   heuristic_     2902.00      29.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed8       igvnd_wDLY  heuristic_       31.00      29.00       0.00     2         -      60.0
  scn_chain_medium_P5_R5_seed8       igvnd_wMOV  heuristic_       30.00      30.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed8       igvnd_wMK   heuristic_     6435.50      63.00     123.50    12         -      60.0
  scn_chain_tight_P5_R10_seed8       igvnd_wDLY  heuristic_    11826.00      66.00     117.50    10         -      60.0
  scn_chain_tight_P5_R10_seed8       igvnd_wMOV  heuristic_      224.00      70.00     154.00     0         -      60.0
  scn_chain_tight_P5_R20_seed8       igvnd_wMK   heuristic_    14651.50     137.50     853.50    48         -      60.0
  scn_chain_tight_P5_R20_seed8       igvnd_wDLY  heuristic_    80028.00     140.00     798.50    38         -      60.0
  scn_chain_tight_P5_R20_seed8       igvnd_wMOV  heuristic_     1170.00     150.00    1020.00     0         -      60.0
  scn_chain_tight_P5_R30_seed8       igvnd_wMK   heuristic_    26346.00     237.50    2524.00    72         -      60.2
  scn_chain_tight_P5_R30_seed8       igvnd_wDLY  heuristic_   241184.50     250.50    2408.50    84         -      60.2
  scn_chain_tight_P5_R30_seed8       igvnd_wMOV  heuristic_     2908.00     253.00    2655.00     0         -      60.2
  scn_chain_tight_P5_R5_seed8        igvnd_wMK   heuristic_     2902.00      29.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed8        igvnd_wDLY  heuristic_       31.00      29.00       0.00     2         -      60.0
  scn_chain_tight_P5_R5_seed8        igvnd_wMOV  heuristic_       33.00      30.00       3.00     0         -      60.0
  scn_hub_loose_P5_R10_seed8         igvnd_wMK   heuristic_     6155.50      61.50       3.50     2         -      60.1
  scn_hub_loose_P5_R10_seed8         igvnd_wDLY  heuristic_      413.50      61.50       3.50     2         -      60.0
  scn_hub_loose_P5_R10_seed8         igvnd_wMOV  heuristic_       75.00      64.00      11.00     0         -      60.0
  scn_hub_loose_P5_R20_seed8         igvnd_wMK   heuristic_    12867.00     124.50     417.00     0         -      60.0
  scn_hub_loose_P5_R20_seed8         igvnd_wDLY  heuristic_    39624.50     124.50     395.00     0         -      60.0
  scn_hub_loose_P5_R20_seed8         igvnd_wMOV  heuristic_      520.00     124.50     395.50     0         -      60.3
  scn_hub_loose_P5_R30_seed8         igvnd_wMK   heuristic_    24951.00     234.00    1491.00    60         -      60.2
  scn_hub_loose_P5_R30_seed8         igvnd_wDLY  heuristic_   142541.00     241.00    1423.00     0         -      60.1
  scn_hub_loose_P5_R30_seed8         igvnd_wMOV  heuristic_     1618.00     241.00    1377.00     0         -      60.0
  scn_hub_loose_P5_R5_seed8          igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed8          igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed8          igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wMK   heuristic_     6217.00      61.50      65.00     2         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wDLY  heuristic_     6563.50      61.50      65.00     2         -      60.0
  scn_hub_medium_P5_R10_seed8        igvnd_wMOV  heuristic_      139.00      64.00      75.00     0         -      60.1
  scn_hub_medium_P5_R20_seed8        igvnd_wMK   heuristic_    13155.00     125.50     605.00     0         -      60.0
  scn_hub_medium_P5_R20_seed8        igvnd_wDLY  heuristic_    58323.50     123.50     582.00     0         -      60.0
  scn_hub_medium_P5_R20_seed8        igvnd_wMOV  heuristic_      710.50     124.50     586.00     0         -      60.1
  scn_hub_medium_P5_R30_seed8        igvnd_wMK   heuristic_    25292.50     229.50    2282.50    60         -      60.1
  scn_hub_medium_P5_R30_seed8        igvnd_wDLY  heuristic_   187899.50     237.50    1876.00    62         -      60.1
  scn_hub_medium_P5_R30_seed8        igvnd_wMOV  heuristic_     2113.50     234.00    1879.50     0         -      60.1
  scn_hub_medium_P5_R5_seed8         igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed8         igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed8         igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed8         igvnd_wMK   heuristic_     6261.00      61.50     109.00     2         -      60.1
  scn_hub_tight_P5_R10_seed8         igvnd_wDLY  heuristic_    10963.50      61.50     109.00     2         -      60.0
  scn_hub_tight_P5_R10_seed8         igvnd_wMOV  heuristic_      183.00      64.00     119.00     0         -      60.0
  scn_hub_tight_P5_R20_seed8         igvnd_wMK   heuristic_    13190.00     124.50     740.00     0         -      60.2
  scn_hub_tight_P5_R20_seed8         igvnd_wDLY  heuristic_    71324.50     124.50     712.00     0         -      60.9
  scn_hub_tight_P5_R20_seed8         igvnd_wMOV  heuristic_      820.50     123.50     697.00     0         -      60.1
  scn_hub_tight_P5_R30_seed8         igvnd_wMK   heuristic_    25064.00     226.00    2380.00    84         -      60.1
  scn_hub_tight_P5_R30_seed8         igvnd_wDLY  heuristic_   211204.00     242.00    2109.00    62         -      60.1
  scn_hub_tight_P5_R30_seed8         igvnd_wMOV  heuristic_     2356.50     238.00    2118.50     0         -      60.2
  scn_hub_tight_P5_R5_seed8          igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed8          igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed8          igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wMK   heuristic_     6050.50      59.50     100.50     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wDLY  heuristic_    10109.50      59.50     100.50     0         -      60.0
  scn_none_tight_P5_R10_seed8        igvnd_wMOV  heuristic_      160.00      59.50     100.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wMK   heuristic_     6057.50      60.50       3.50     4         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wDLY  heuristic_       61.50      61.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed8    igvnd_wMOV  heuristic_       61.50      61.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed8    igvnd_wMK   heuristic_    12724.50     123.50     374.50     0         -      60.1
  scn_two_rows_loose_P5_R20_seed8    igvnd_wDLY  heuristic_    37574.50     124.50     374.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed8    igvnd_wMOV  heuristic_      508.50     126.50     382.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed8    igvnd_wMK   heuristic_    22815.00     214.50    1365.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed8    igvnd_wDLY  heuristic_   129069.50     219.50    1288.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed8    igvnd_wMOV  heuristic_     1495.50     213.50    1282.00     0         -      60.2
  scn_two_rows_loose_P5_R5_seed8     igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed8     igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed8     igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wMK   heuristic_     6117.50      60.50      67.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wDLY  heuristic_     6011.50      61.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed8   igvnd_wMOV  heuristic_      121.00      61.50      59.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed8   igvnd_wMK   heuristic_    12921.00     123.50     571.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed8   igvnd_wDLY  heuristic_    57434.50     134.50     573.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed8   igvnd_wMOV  heuristic_      693.50     124.50     569.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed8   igvnd_wMK   heuristic_    23489.00     217.50    1739.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed8   igvnd_wDLY  heuristic_   169676.50     226.50    1694.50     0         -      60.2
  scn_two_rows_medium_P5_R30_seed8   igvnd_wMOV  heuristic_     1884.50     217.50    1667.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed8    igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed8    igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed8    igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wMK   heuristic_     6163.00      60.50     109.00     4         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wDLY  heuristic_    10411.50      61.50     103.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed8    igvnd_wMOV  heuristic_      165.00      61.50     103.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed8    igvnd_wMK   heuristic_    12948.00     122.50     698.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed8    igvnd_wDLY  heuristic_    69824.50     124.50     697.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed8    igvnd_wMOV  heuristic_      829.50     125.50     704.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed8    igvnd_wMK   heuristic_    23688.50     216.50    2038.50     0         -      60.0
  scn_two_rows_tight_P5_R30_seed8    igvnd_wDLY  heuristic_   191421.00     221.00    1912.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed8    igvnd_wMOV  heuristic_     2132.00     214.50    1917.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed8     igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed8     igvnd_wDLY  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed8     igvnd_wMOV  heuristic_       28.00      28.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed9       igvnd_wMK   heuristic_     6990.00      69.50      18.00    22         -      60.1
  scn_chain_loose_P5_R10_seed9       igvnd_wDLY  heuristic_      242.50      76.50       1.50    16         -      60.0
  scn_chain_loose_P5_R10_seed9       igvnd_wMOV  heuristic_      111.00      79.00      32.00     0         -      60.0
  scn_chain_loose_P5_R20_seed9       igvnd_wMK   heuristic_    13650.50     131.50     452.50    48         -      60.0
  scn_chain_loose_P5_R20_seed9       igvnd_wDLY  heuristic_    35033.00     145.00     348.50    38         -      60.0
  scn_chain_loose_P5_R20_seed9       igvnd_wMOV  heuristic_      741.50     163.00     578.50     0         -      60.0
  scn_chain_loose_P5_R30_seed9       igvnd_wMK   heuristic_    26370.50     244.00    1898.50    72         -      60.2
  scn_chain_loose_P5_R30_seed9       igvnd_wDLY  heuristic_   170577.00     253.00    1702.50    74         -      60.1
  scn_chain_loose_P5_R30_seed9       igvnd_wMOV  heuristic_     2479.00     289.50    2189.50     0         -      60.0
  scn_chain_loose_P5_R5_seed9        igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed9        igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed9        igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wMK   heuristic_     7030.00      69.50      60.00    20         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wDLY  heuristic_     5639.00      73.00      55.50    16         -      60.0
  scn_chain_medium_P5_R10_seed9      igvnd_wMOV  heuristic_      197.00      79.00     118.00     0         -      60.1
  scn_chain_medium_P5_R20_seed9      igvnd_wMK   heuristic_    13479.00     128.00     631.00    48         -      60.0
  scn_chain_medium_P5_R20_seed9      igvnd_wDLY  heuristic_    55243.00     147.00     550.50    46         -      60.0
  scn_chain_medium_P5_R20_seed9      igvnd_wMOV  heuristic_      941.00     149.00     792.00     0         -      60.0
  scn_chain_medium_P5_R30_seed9      igvnd_wMK   heuristic_    26457.50     243.00    2083.50    74         -      60.1
  scn_chain_medium_P5_R30_seed9      igvnd_wDLY  heuristic_   206814.00     244.00    2065.00    70         -      60.2
  scn_chain_medium_P5_R30_seed9      igvnd_wMOV  heuristic_     2844.50     265.00    2579.50     0         -      60.2
  scn_chain_medium_P5_R5_seed9       igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed9       igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed9       igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wMK   heuristic_     7079.50      69.50     109.50    20         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wDLY  heuristic_    10891.50      75.50     108.00    16         -      60.0
  scn_chain_tight_P5_R10_seed9       igvnd_wMOV  heuristic_      267.00      79.00     188.00     0         -      60.0
  scn_chain_tight_P5_R20_seed9       igvnd_wMK   heuristic_    13771.50     130.00     733.50    38         -      60.0
  scn_chain_tight_P5_R20_seed9       igvnd_wDLY  heuristic_    67583.00     135.00     674.00    48         -      60.0
  scn_chain_tight_P5_R20_seed9       igvnd_wMOV  heuristic_     1068.00     149.00     919.00     0         -      60.0
  scn_chain_tight_P5_R30_seed9       igvnd_wMK   heuristic_    27144.00     244.50    2616.00    78         -      60.2
  scn_chain_tight_P5_R30_seed9       igvnd_wDLY  heuristic_   248394.50     256.50    2481.00    38         -      60.1
  scn_chain_tight_P5_R30_seed9       igvnd_wMOV  heuristic_     3127.00     256.00    2871.00     0         -      60.0
  scn_chain_tight_P5_R5_seed9        igvnd_wMK   heuristic_     4303.00      43.00       1.00     2         -      60.0
  scn_chain_tight_P5_R5_seed9        igvnd_wDLY  heuristic_      145.00      43.00       1.00     2         -      60.0
  scn_chain_tight_P5_R5_seed9        igvnd_wMOV  heuristic_       54.00      43.00      11.00     0         -      60.0
  scn_hub_loose_P5_R10_seed9         igvnd_wMK   heuristic_     7169.50      71.50       9.50    10         -      60.0
  scn_hub_loose_P5_R10_seed9         igvnd_wDLY  heuristic_      854.00      84.00       7.50    20         -      60.1
  scn_hub_loose_P5_R10_seed9         igvnd_wMOV  heuristic_       92.00      77.00      15.00     0         -      60.0
  scn_hub_loose_P5_R20_seed9         igvnd_wMK   heuristic_    13136.00     127.00     400.00    36         -      60.1
  scn_hub_loose_P5_R20_seed9         igvnd_wDLY  heuristic_    33179.00     133.00     330.00    46         -      60.2
  scn_hub_loose_P5_R20_seed9         igvnd_wMOV  heuristic_      503.50     142.00     361.50     0         -      60.1
  scn_hub_loose_P5_R30_seed9         igvnd_wMK   heuristic_    25919.50     243.00    1561.50    58         -      60.1
  scn_hub_loose_P5_R30_seed9         igvnd_wDLY  heuristic_   153699.00     249.00    1534.50     0         -      60.1
  scn_hub_loose_P5_R30_seed9         igvnd_wMOV  heuristic_     1964.00     254.00    1710.00     0         -      60.1
  scn_hub_loose_P5_R5_seed9          igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed9          igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed9          igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed9        igvnd_wMK   heuristic_     7232.00      71.50      78.00     4         -      60.0
  scn_hub_medium_P5_R10_seed9        igvnd_wDLY  heuristic_     5954.50      80.50      58.50    24         -      60.1
  scn_hub_medium_P5_R10_seed9        igvnd_wMOV  heuristic_      162.00      71.50      90.50     0         -      60.0
  scn_hub_medium_P5_R20_seed9        igvnd_wMK   heuristic_    13109.50     125.50     523.50    36         -      60.1
  scn_hub_medium_P5_R20_seed9        igvnd_wDLY  heuristic_    50176.00     134.00     500.00    42         -      60.7
  scn_hub_medium_P5_R20_seed9        igvnd_wMOV  heuristic_      660.00     139.00     521.00     0         -      60.1
  scn_hub_medium_P5_R30_seed9        igvnd_wMK   heuristic_    26040.50     241.00    1862.50    78         -      60.1
  scn_hub_medium_P5_R30_seed9        igvnd_wDLY  heuristic_   179521.50     221.50    1793.00     0         -      60.1
  scn_hub_medium_P5_R30_seed9        igvnd_wMOV  heuristic_     2161.00     249.00    1912.00     0         -      60.2
  scn_hub_medium_P5_R5_seed9         igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed9         igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed9         igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed9         igvnd_wMK   heuristic_     7284.00      71.50     122.00    12         -      60.1
  scn_hub_tight_P5_R10_seed9         igvnd_wDLY  heuristic_    11604.50      80.50     115.00    24         -      60.0
  scn_hub_tight_P5_R10_seed9         igvnd_wMOV  heuristic_      217.00      71.50     145.50     0         -      60.0
  scn_hub_tight_P5_R20_seed9         igvnd_wMK   heuristic_    13404.50     127.00     682.50    22         -      60.2
  scn_hub_tight_P5_R20_seed9         igvnd_wDLY  heuristic_    64999.00     141.00     648.00    58         -      60.4
  scn_hub_tight_P5_R20_seed9         igvnd_wMOV  heuristic_      792.00     137.00     655.00     0         -      60.0
  scn_hub_tight_P5_R30_seed9         igvnd_wMK   heuristic_    24448.50     223.50    2098.50     0         -      60.1
  scn_hub_tight_P5_R30_seed9         igvnd_wDLY  heuristic_   227445.00     249.00    2271.50    46         -      60.1
  scn_hub_tight_P5_R30_seed9         igvnd_wMOV  heuristic_     2542.00     229.50    2312.50     0         -      60.1
  scn_hub_tight_P5_R5_seed9          igvnd_wMK   heuristic_     4301.00      43.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed9          igvnd_wDLY  heuristic_      143.00      43.00       1.00     0         -      60.0
  scn_hub_tight_P5_R5_seed9          igvnd_wMOV  heuristic_       44.00      43.00       1.00     0         -      60.0
  scn_none_tight_P5_R10_seed9        igvnd_wMK   heuristic_     6942.50      68.50      92.50     0         -      60.0
  scn_none_tight_P5_R10_seed9        igvnd_wDLY  heuristic_     9318.50      68.50      92.50     0         -      60.0
  scn_none_tight_P5_R10_seed9        igvnd_wMOV  heuristic_      161.00      68.50      92.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed9    igvnd_wMK   heuristic_     6862.00      68.50       8.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed9    igvnd_wDLY  heuristic_       80.50      76.50       0.00     4         -      60.0
  scn_two_rows_loose_P5_R10_seed9    igvnd_wMOV  heuristic_       77.00      72.50       4.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed9    igvnd_wMK   heuristic_    12161.00     118.50     311.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed9    igvnd_wDLY  heuristic_    29776.50     126.50     296.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed9    igvnd_wMOV  heuristic_      410.00     123.50     286.50     0         -      60.3
  scn_two_rows_loose_P5_R30_seed9    igvnd_wMK   heuristic_    23583.00     221.50    1433.00     0         -      60.2
  scn_two_rows_loose_P5_R30_seed9    igvnd_wDLY  heuristic_   141082.50     232.50    1408.50     0         -      60.6
  scn_two_rows_loose_P5_R30_seed9    igvnd_wMOV  heuristic_     1631.00     229.50    1401.50     0         -      60.3
  scn_two_rows_loose_P5_R5_seed9     igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed9     igvnd_wDLY  heuristic_       43.00      43.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed9     igvnd_wMOV  heuristic_       43.00      43.00       0.00     0         -      60.2
  scn_two_rows_medium_P5_R10_seed9   igvnd_wMK   heuristic_     6905.00      68.50      51.00     4         -      60.0
  scn_two_rows_medium_P5_R10_seed9   igvnd_wDLY  heuristic_     4879.50      71.50      48.00     8         -      60.0
  scn_two_rows_medium_P5_R10_seed9   igvnd_wMOV  heuristic_      121.00      69.50      51.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed9   igvnd_wMK   heuristic_    12431.00     119.50     465.00    16         -      60.1
  scn_two_rows_medium_P5_R20_seed9   igvnd_wDLY  heuristic_    45536.50     122.50     454.00    14         -      60.4
  scn_two_rows_medium_P5_R20_seed9   igvnd_wMOV  heuristic_      590.50     124.50     466.00     0         -      60.3
  scn_two_rows_medium_P5_R30_seed9   igvnd_wMK   heuristic_    23941.00     220.50    1865.00    26         -      60.0
  scn_two_rows_medium_P5_R30_seed9   igvnd_wDLY  heuristic_   177172.50     222.50    1769.50     0         -      60.1
  scn_two_rows_medium_P5_R30_seed9   igvnd_wMOV  heuristic_     1976.00     221.50    1754.50     0         -      60.3
  scn_two_rows_medium_P5_R5_seed9    igvnd_wMK   heuristic_     4300.00      43.00       0.00     0         -      60.0
